Date,Time,Timestamp,Open,High,Low,Close,Volume
2024-12-30,00:00:00,1735497000.0,716.0,774.5,695.2,739.95,17668858.0
2025-01-06,00:00:00,1736101800.0,740.0,742.65,685.5,701.3,3520989.0
2025-01-13,00:00:00,1736706600.0,698.95,699.95,653.6,687.0,1894630.0
2025-01-20,00:00:00,1737311400.0,689.8,707.1,662.55,670.3,1266307.0
2025-01-27,00:00:00,1737916200.0,652.0,737.9,612.3,731.3,3011530.0
2025-02-03,00:00:00,1738521000.0,720.0,789.0,709.95,763.5,1679719.0
2025-02-10,00:00:00,1739125800.0,770.0,774.95,646.35,676.15,2169546.0
2025-02-17,00:00:00,1739730600.0,675.2,675.2,611.25,628.0,982902.0
2025-02-24,00:00:00,1740335400.0,624.95,624.95,550.0,557.4,909519.0
2025-03-03,00:00:00,1740940200.0,560.15,723.7,523.4,705.5,1666453.0
2025-03-10,00:00:00,1741545000.0,694.05,774.0,680.5,734.35,935375.0
2025-03-17,00:00:00,1742149800.0,734.35,810.4,710.5,793.15,1433697.0
2025-03-24,00:00:00,1742754600.0,806.15,806.15,684.0,712.45,2234684.0
2025-04-01,00:00:00,1743445800.0,710.0,750.4,688.0,688.0,567259.0
2025-04-07,00:00:00,1743964200.0,619.2,724.8,619.2,714.75,755914.0
2025-04-15,00:00:00,1744655400.0,726.0,785.25,721.0,774.2,654002.0
2025-04-21,00:00:00,1745173800.0,780.0,806.45,723.1,739.85,1116868.0
2025-04-28,00:00:00,1745778600.0,740.0,751.9,707.0,711.1,306698.0
2025-05-05,00:00:00,1746383400.0,706.25,790.1,706.25,738.0,1019121.0
2025-05-12,00:00:00,1746988200.0,767.0,840.0,744.55,753.25,1248991.0
2025-05-19,00:00:00,1747593000.0,755.0,787.55,730.0,763.6,781553.0
2025-05-26,00:00:00,1748197800.0,770.4,783.4,744.0,775.65,337014.0
2025-06-02,00:00:00,1748802600.0,775.65,777.55,727.45,746.45,431656.0
2025-06-09,00:00:00,1749407400.0,746.45,762.75,705.8,710.75,331833.0
2025-06-16,00:00:00,1750012200.0,711.95,725.2,682.35,700.2,401374.0
2025-06-23,00:00:00,1750617000.0,690.0,708.0,670.0,688.65,389310.0
2025-06-30,00:00:00,1751221800.0,681.1,755.25,663.25,750.65,3716811.0
2025-07-07,00:00:00,1751826600.0,750.65,799.0,730.0,783.15,1836342.0
2025-07-14,00:00:00,1752431400.0,782.8,831.35,765.2,825.6,1366173.0
2025-07-21,00:00:00,1753036200.0,832.0,838.2,758.7,761.0,805083.0
2025-07-28,00:00:00,1753641000.0,760.05,799.0,720.75,764.15,960426.0
2025-08-04,00:00:00,1754245800.0,764.15,779.35,734.55,739.65,310219.0
2025-08-11,00:00:00,1754850600.0,757.0,769.0,709.05,712.9,446258.0
2025-08-18,00:00:00,1755455400.0,737.75,767.7,696.0,749.95,908213.0
2025-08-25,00:00:00,1756060200.0,754.0,757.95,700.0,708.65,272547.0
2025-09-01,00:00:00,1756665000.0,704.0,754.1,704.0,725.05,358121.0
2025-09-08,00:00:00,1757269800.0,725.0,773.0,725.0,745.05,389244.0
2025-09-15,00:00:00,1757874600.0,748.7,784.8,738.8,769.25,525015.0
2025-09-22,00:00:00,1758479400.0,787.7,789.0,734.6,736.6,1106321.0
2025-09-29,00:00:00,1759084200.0,739.95,740.65,690.0,723.6,951673.0
2025-10-06,00:00:00,1759689000.0,725.4,728.9,699.85,710.75,318056.0
2025-10-13,00:00:00,1760293800.0,713.0,744.45,688.0,730.1,588379.0
2025-10-20,00:00:00,1760898600.0,738.4,775.0,727.85,748.6,520944.0
2025-10-27,00:00:00,1761503400.0,755.0,755.0,733.0,738.9,148070.0
2025-11-03,00:00:00,1762108200.0,744.9,748.0,710.05,720.7,187488.0
2025-11-10,00:00:00,1762713000.0,729.0,759.2,708.0,748.25,337400.0
2025-11-17,00:00:00,1763317800.0,760.0,765.0,715.15,719.65,185616.0
2025-11-24,00:00:00,1763922600.0,716.0,748.0,698.8,728.15,252692.0
2025-12-01,00:00:00,1764527400.0,728.05,741.15,710.0,727.7,166512.0
2025-12-08,00:00:00,1765132200.0,727.9,740.0,699.6,709.25,330094.0
2025-12-15,00:00:00,1765737000.0,709.25,720.0,690.0,695.75,264430.0
2025-12-22,00:00:00,1766341800.0,699.0,732.95,698.1,720.45,473497.0
2025-12-29,00:00:00,1766946600.0,716.75,767.6,709.2,748.15,657476.0
2026-01-05,00:00:00,1767551400.0,748.15,777.3,735.0,749.1,645766.0
2026-01-12,00:00:00,1768156200.0,736.0,775.0,723.65,763.0,321920.0
2026-01-19,00:00:00,1768761000.0,763.0,765.0,714.1,723.45,322340.0
2026-01-27,00:00:00,1769452200.0,723.45,751.35,703.1,724.9,543006.0
2026-02-02,00:00:00,1769970600.0,739.85,793.95,712.65,776.85,897681.0
2026-02-09,00:00:00,1770575400.0,788.85,788.85,740.1,748.45,374059.0
2026-02-16,00:00:00,1771180200.0,756.5,756.5,706.0,707.55,199508.0
2026-02-23,00:00:00,1771785000.0,719.4,719.65,681.0,694.7,387384.0
2026-03-02,00:00:00,1772389800.0,680.0,724.4,673.0,694.7,478598.0
2026-03-09,00:00:00,1772994600.0,692.1,704.95,637.7,649.05,489586.0
2026-03-16,00:00:00,1773599400.0,655.1,677.7,626.0,641.4,283656.0
2026-03-23,00:00:00,1774204200.0,632.0,644.4,577.25,585.95,799018.0
2026-03-30,00:00:00,1774809000.0,586.0,598.0,542.6,574.25,371749.0
2026-04-06,00:00:00,1775413800.0,574.25,613.0,551.0,608.5,567554.0
2026-04-13,00:00:00,1776018600.0,592.0,622.9,583.0,617.55,183656.0
2026-04-20,00:00:00,1776623400.0,615.0,624.0,594.95,598.1,172120.0
2026-04-27,00:00:00,1777228200.0,598.15,634.95,595.35,619.7,202966.0
2026-05-04,00:00:00,1777833000.0,619.0,682.0,616.0,673.8,506928.0
2026-05-11,00:00:00,1778437800.0,690.0,697.9,642.4,653.2,803694.0
2026-05-18,00:00:00,1779042600.0,646.0,648.85,618.2,619.75,118331.0
2026-05-25,00:00:00,1779647400.0,619.75,649.0,605.55,621.75,204421.0
