Date,Time,Timestamp,Open,High,Low,Close,Volume
2026-05-04,09:15:00,1777866300,1702,1723,1700.7,1710,631888
2026-05-04,09:20:00,1777866600,1710.7,1716.6,1702,1704,902651
2026-05-04,09:25:00,1777866900,1703.2,1704,1688,1699.3,1218411
2026-05-04,09:30:00,1777867200,1699.8,1708.7,1692.5,1694.2,1433505
2026-05-04,09:35:00,1777867500,1694.8,1697.6,1691,1692.8,1509971
2026-05-04,09:40:00,1777867800,1692.5,1697.4,1689.3,1695,1601146
2026-05-04,09:45:00,1777868100,1694.8,1698.5,1692,1695.8,1656419
2026-05-04,09:50:00,1777868400,1695.6,1698.4,1692.8,1696,1691547
2026-05-04,09:55:00,1777868700,1697,1705.8,1696.1,1705.6,1783625
2026-05-04,10:00:00,1777869000,1705.7,1707.5,1701.7,1702.8,1842010
2026-05-04,10:05:00,1777869300,1703,1711.2,1700,1702,1970174
2026-05-04,10:10:00,1777869600,1702.7,1711.5,1702.1,1708.8,2047600
2026-05-04,10:15:00,1777869900,1708.1,1709.9,1704,1707.8,2091141
2026-05-04,10:20:00,1777870200,1707.7,1708.9,1702,1702.2,2129704
2026-05-04,10:25:00,1777870500,1702.8,1707.7,1701.2,1706.4,2158694
2026-05-04,10:30:00,1777870800,1705.8,1708.8,1704.1,1706.4,2192403
2026-05-04,10:35:00,1777871100,1706.8,1709,1705.1,1707.5,2230916
2026-05-04,10:40:00,1777871400,1708.1,1712.8,1707,1709.3,2286009
2026-05-04,10:45:00,1777871700,1708.4,1710.2,1705.4,1708.7,2331975
2026-05-04,10:50:00,1777872000,1708.8,1716,1706.7,1713.9,2404693
2026-05-04,10:55:00,1777872300,1714.6,1716.8,1712.4,1714.1,2471917
2026-05-04,11:00:00,1777872600,1713.9,1722.7,1713,1721.6,2665141
2026-05-04,11:05:00,1777872900,1722.1,1736.6,1720,1734.4,2944885
2026-05-04,11:10:00,1777873200,1734.9,1740,1734.6,1735.3,3115596
2026-05-04,11:15:00,1777873500,1735.8,1741.9,1728.6,1732.4,3278289
2026-05-04,11:20:00,1777873800,1733.1,1735.4,1728.7,1733.8,3361226
2026-05-04,11:25:00,1777874100,1734.7,1739.8,1733.3,1738,3453121
2026-05-04,11:30:00,1777874400,1738.2,1741.6,1736,1741.3,3548729
2026-05-04,11:35:00,1777874700,1741.5,1745,1740.8,1742.1,3633915
2026-05-04,11:40:00,1777875000,1741.4,1748.6,1740,1744.6,3762861
2026-05-04,11:45:00,1777875300,1744.8,1746.2,1737,1738.1,3865973
2026-05-04,11:50:00,1777875600,1738.5,1741.2,1735,1736.8,3975055
2026-05-04,11:55:00,1777875900,1736.2,1736.3,1728,1732.9,4151277
2026-05-04,12:00:00,1777876200,1732.4,1737,1731.3,1732.7,4359659
2026-05-04,12:05:00,1777876500,1733,1734.9,1727.4,1729.5,4440968
2026-05-04,12:10:00,1777876800,1729.1,1729.8,1722.9,1723.2,4513683
2026-05-04,12:15:00,1777877100,1723.7,1723.9,1720,1722,4594897
2026-05-04,12:20:00,1777877400,1721.9,1724.2,1720,1721.9,4661185
2026-05-04,12:25:00,1777877700,1722.5,1723.6,1720.3,1722.9,4692435
2026-05-04,12:30:00,1777878000,1722.5,1722.8,1718.9,1721.4,4734996
2026-05-04,12:35:00,1777878300,1721.5,1725,1720.2,1725,4779503
2026-05-04,12:40:00,1777878600,1724.5,1729.4,1723.5,1727.4,4868650
2026-05-04,12:45:00,1777878900,1727,1729,1724.9,1726.8,4936876
2026-05-04,12:50:00,1777879200,1727,1730,1726.3,1729.6,4981573
2026-05-04,12:55:00,1777879500,1729,1730,1727.4,1729.5,5032941
2026-05-04,13:00:00,1777879800,1729.7,1731,1727.4,1729.5,5083882
2026-05-04,13:05:00,1777880100,1729.1,1731.8,1728.4,1729,5133872
2026-05-04,13:10:00,1777880400,1729.4,1738.1,1728.9,1736.6,5212147
2026-05-04,13:15:00,1777880700,1736.8,1737.5,1732.8,1734.7,5256768
2026-05-04,13:20:00,1777881000,1734.9,1734.9,1728,1730.8,5311926
2026-05-04,13:25:00,1777881300,1730.3,1734,1726,1726.4,5387293
2026-05-04,13:30:00,1777881600,1724.2,1729.3,1723.3,1727.8,5451185
2026-05-04,13:35:00,1777881900,1727.6,1731.6,1725.8,1731.6,5471315
2026-05-04,13:40:00,1777882200,1731.7,1736,1731,1734.9,5529094
2026-05-04,13:45:00,1777882500,1734.8,1734.8,1731,1733.9,5556679
2026-05-04,13:50:00,1777882800,1733.7,1736,1730.2,1731.9,5619287
2026-05-04,13:55:00,1777883100,1731.7,1732.6,1726.1,1728.5,5641619
2026-05-04,14:00:00,1777883400,1728.3,1730.4,1727.3,1729.3,5695721
2026-05-04,14:05:00,1777883700,1729.2,1730,1726.1,1726.5,5724921
2026-05-04,14:10:00,1777884000,1727,1730,1726.6,1727.7,5782379
2026-05-04,14:15:00,1777884300,1727.4,1732.5,1727.4,1731.2,5808893
2026-05-04,14:20:00,1777884600,1731.8,1733.7,1730.1,1730.7,5823019
2026-05-04,14:25:00,1777884900,1730.1,1736,1729,1735.7,5867672
2026-05-04,14:30:00,1777885200,1736.2,1742.1,1731,1731.4,6002579
2026-05-04,14:35:00,1777885500,1731.8,1731.8,1727.2,1728.3,6078443
2026-05-04,14:40:00,1777885800,1729.4,1729.5,1726,1729.5,6104937
2026-05-04,14:45:00,1777886100,1729.1,1733.4,1726.2,1731.3,6222930
2026-05-04,14:50:00,1777886400,1731.8,1734.7,1730.6,1733.9,6276192
2026-05-04,14:55:00,1777886700,1734,1735.9,1732.5,1735.3,6334824
2026-05-04,15:00:00,1777887000,1735.5,1739,1733.8,1737.6,6406232
2026-05-04,15:05:00,1777887300,1737.9,1746.7,1736.1,1743.1,6559224
2026-05-04,15:10:00,1777887600,1744.4,1744.4,1741,1742.9,6698751
2026-05-04,15:15:00,1777887900,1742.8,1745,1740,1741.5,6823362
2026-05-04,15:20:00,1777888200,1741.3,1747,1738,1746.5,6993692
2026-05-04,15:25:00,1777888500,1747,1747.9,1742.7,1746.8,7169829
2026-05-05,09:15:00,1777952700,1749.8,1757.3,1742.7,1745.3,450804
2026-05-05,09:20:00,1777953000,1745.2,1745.7,1730.2,1733,633510
2026-05-05,09:25:00,1777953300,1732.6,1733,1719,1723.3,760553
2026-05-05,09:30:00,1777953600,1723.5,1745.5,1722.9,1743.5,882374
2026-05-05,09:35:00,1777953900,1743.9,1748.8,1741.6,1747.2,1016514
2026-05-05,09:40:00,1777954200,1746.8,1751.9,1744.1,1751.6,1150912
2026-05-05,09:45:00,1777954500,1751.1,1751.6,1745.5,1748,1281814
2026-05-05,09:50:00,1777954800,1748.5,1748.5,1741,1741.7,1395853
2026-05-05,09:55:00,1777955100,1742.5,1743.3,1736.3,1739.7,1487784
2026-05-05,10:00:00,1777955400,1739.5,1740.8,1735.6,1739.2,1618517
2026-05-05,10:05:00,1777955700,1740,1741.1,1735,1740,1694038
2026-05-05,10:10:00,1777956000,1739.9,1741,1734.3,1740.9,1746433
2026-05-05,10:15:00,1777956300,1741.3,1744.2,1738.2,1743.5,1780773
2026-05-05,10:20:00,1777956600,1744.3,1750.7,1740,1741.6,1924695
2026-05-05,10:25:00,1777956900,1741.4,1744.7,1739.4,1740.2,2013462
2026-05-05,10:30:00,1777957200,1739.9,1740.7,1730.4,1730.8,2142287
2026-05-05,10:35:00,1777957500,1730.5,1731,1724.1,1729.8,2272984
2026-05-05,10:40:00,1777957800,1729.4,1729.4,1723.9,1725.1,2343105
2026-05-05,10:45:00,1777958100,1725.5,1726.3,1723.9,1724.7,2377406
2026-05-05,10:50:00,1777958400,1724.5,1725.5,1722,1725,2404597
2026-05-05,10:55:00,1777958700,1724.5,1724.9,1721.5,1723.5,2431877
2026-05-05,11:00:00,1777959000,1723.3,1725,1721.6,1725,2457445
2026-05-05,11:05:00,1777959300,1724.2,1725,1722.2,1723.7,2481249
2026-05-05,11:10:00,1777959600,1723.5,1725.9,1723.5,1725,2599477
2026-05-05,11:15:00,1777959900,1726.2,1732.4,1726.2,1729,2638442
2026-05-05,11:20:00,1777960200,1728.8,1732,1728.1,1730.1,2663909
2026-05-05,11:25:00,1777960500,1730.6,1732,1730,1731.7,2675512
2026-05-05,11:30:00,1777960800,1731.8,1732,1726.5,1731.5,2697511
2026-05-05,11:35:00,1777961100,1730.6,1732,1730,1730.7,2707101
2026-05-05,11:40:00,1777961400,1730.5,1730.7,1727.6,1728.6,2724282
2026-05-05,11:45:00,1777961700,1728.2,1728.9,1725.4,1726.9,2738814
2026-05-05,11:50:00,1777962000,1727.2,1729,1725.9,1726.9,2753857
2026-05-05,11:55:00,1777962300,1726.7,1726.9,1725.1,1725.8,2763666
2026-05-05,12:00:00,1777962600,1725.4,1729,1725.1,1728.8,2777232
2026-05-05,12:05:00,1777962900,1728.5,1731.9,1728,1729.3,2804038
2026-05-05,12:10:00,1777963200,1730.4,1732,1729.6,1731.6,2815737
2026-05-05,12:15:00,1777963500,1731.7,1732,1728.7,1730.9,2823941
2026-05-05,12:20:00,1777963800,1730.8,1733.5,1730.1,1730.2,2840568
2026-05-05,12:25:00,1777964100,1731,1734.5,1727,1730.8,2884850
2026-05-05,12:30:00,1777964400,1731.2,1734,1728.3,1728.3,2905825
2026-05-05,12:35:00,1777964700,1729.6,1732.2,1727.5,1730.5,2940918
2026-05-05,12:40:00,1777965000,1731.2,1735,1730.8,1734.6,2963172
2026-05-05,12:45:00,1777965300,1735,1737.5,1734,1737.5,2989833
2026-05-05,12:50:00,1777965600,1737.4,1738,1735.2,1735.4,3010027
