Date,Time,Timestamp,Open,High,Low,Close,Volume
2026-05-29,09:15:00,1780026300,1699,1709.9,1685.4,1685.8,33223
2026-05-29,09:16:00,1780026360,1680,1682.4,1670.2,1670.4,55744
2026-05-29,09:17:00,1780026420,1672.8,1675,1668,1675,64262
2026-05-29,09:18:00,1780026480,1676.7,1680.5,1673.5,1680.5,69674
2026-05-29,09:19:00,1780026540,1683.4,1687,1683,1685,74551
2026-05-29,09:20:00,1780026600,1685.9,1688.6,1683.5,1683.5,80544
2026-05-29,09:21:00,1780026660,1684,1687.7,1682.1,1682.1,83863
2026-05-29,09:22:00,1780026720,1681.4,1682.8,1679.2,1679.2,87124
2026-05-29,09:23:00,1780026780,1676.9,1678.9,1672.7,1672.7,91891
2026-05-29,09:24:00,1780026840,1673.5,1681.7,1673.5,1677.6,98253
2026-05-29,09:25:00,1780026900,1677,1681.6,1677,1680.9,102295
2026-05-29,09:26:00,1780026960,1680.5,1683.3,1679,1683.3,108517
2026-05-29,09:27:00,1780027020,1681.8,1689.4,1680,1688.4,117197
2026-05-29,09:28:00,1780027080,1688.8,1690.4,1685,1685,119849
2026-05-29,09:29:00,1780027140,1683.1,1685,1679,1679.4,122287
2026-05-29,09:30:00,1780027200,1679,1679.2,1672.6,1672.6,127421
2026-05-29,09:31:00,1780027260,1675.4,1675.4,1673.2,1673.5,131259
2026-05-29,09:32:00,1780027320,1673.6,1674.2,1673.3,1674.1,131965
2026-05-29,09:33:00,1780027380,1672.1,1676.1,1671.5,1676.1,134718
2026-05-29,09:34:00,1780027440,1678.5,1678.5,1674.1,1676.4,136902
2026-05-29,09:35:00,1780027500,1676.5,1677.8,1675.2,1676.6,140118
2026-05-29,09:36:00,1780027560,1677.4,1678.4,1675,1676,142023
2026-05-29,09:37:00,1780027620,1676.1,1677.6,1675.3,1676.1,142503
2026-05-29,09:38:00,1780027680,1678,1679.2,1677,1677.8,143516
2026-05-29,09:39:00,1780027740,1678.8,1681,1677.7,1681,145336
2026-05-29,09:40:00,1780027800,1680.3,1681.7,1679.7,1679.7,146159
2026-05-29,09:41:00,1780027860,1680,1680,1675.6,1675.6,148558
2026-05-29,09:42:00,1780027920,1672.8,1672.8,1669.9,1669.9,155181
2026-05-29,09:43:00,1780027980,1670.4,1671.5,1669.1,1669.1,157240
2026-05-29,09:44:00,1780028040,1669,1670.8,1668.5,1670.1,159572
2026-05-29,09:45:00,1780028100,1668.7,1672.9,1666.1,1672.9,161760
2026-05-29,09:46:00,1780028160,1671.3,1672.7,1671.3,1671.5,162712
2026-05-29,09:47:00,1780028220,1671,1672.6,1670,1670,164256
2026-05-29,09:48:00,1780028280,1668.7,1672.2,1668.1,1672.2,166394
2026-05-29,09:49:00,1780028340,1670.5,1672.9,1670.2,1672,167272
