Date,Time,Timestamp,Open,High,Low,Close,Volume
2018-07-02,00:00:00,1530469800.0,7239.0,7830.0,7005.05,7666.8,157661.0
2018-08-01,00:00:00,1533061800.0,7666.8,8699.0,7506.0,8330.75,302774.0
2018-09-03,00:00:00,1535913000.0,8399.0,8820.05,7611.0,7773.55,235646.0
2018-10-01,00:00:00,1538332200.0,7780.1,7879.9,6900.0,7568.7,103283.0
2018-11-01,00:00:00,1541010600.0,7574.2,7988.0,7111.2,7420.15,77179.0
2018-12-03,00:00:00,1543775400.0,7453.95,7899.8,7271.0,7516.65,66185.0
2019-01-01,00:00:00,1546281000.0,7550.0,8273.5,7430.0,8070.1,77106.0
2019-02-01,00:00:00,1548959400.0,8120.0,8325.0,7151.2,7437.6,136252.0
2019-03-01,00:00:00,1551378600.0,7429.8,7487.95,7200.0,7304.8,130314.0
2019-04-01,00:00:00,1554057000.0,7350.0,8099.0,7236.05,7421.35,128824.0
2019-05-02,00:00:00,1556735400.0,7425.15,8098.0,7160.0,7777.55,120652.0
2019-06-03,00:00:00,1559500200.0,7791.0,8995.0,7711.2,8887.95,122216.0
2019-07-01,00:00:00,1561919400.0,8900.0,9000.65,8278.0,8363.6,91935.0
2019-08-01,00:00:00,1564597800.0,8326.7,9427.1,8300.0,9148.6,283025.0
2019-09-03,00:00:00,1567449000.0,9150.0,10998.0,9150.0,10596.55,264184.0
2019-10-01,00:00:00,1569868200.0,10575.0,12173.75,10350.0,11774.4,238810.0
2019-11-01,00:00:00,1572546600.0,11750.0,13050.0,11350.0,12578.4,208321.0
2019-12-02,00:00:00,1575225000.0,12678.4,13470.05,12329.25,13075.5,145082.0
2020-01-01,00:00:00,1577817000.0,13170.6,13452.15,12440.1,12498.8,171061.0
2020-02-03,00:00:00,1580668200.0,12320.0,16499.0,12186.55,15718.95,411164.0
2020-03-02,00:00:00,1583087400.0,15875.0,16880.0,12501.45,15451.1,524642.0
2020-04-01,00:00:00,1585679400.0,15525.35,18500.0,15202.0,17730.75,518504.0
2020-05-04,00:00:00,1588530600.0,17500.0,18679.75,16225.0,16723.4,287511.0
2020-06-01,00:00:00,1590949800.0,16950.0,17799.0,15528.75,15736.5,418777.0
2020-07-01,00:00:00,1593541800.0,15799.85,15928.95,14811.0,15536.35,308033.0
2020-08-03,00:00:00,1596393000.0,15600.0,17350.0,15500.0,16377.1,370163.0
2020-09-01,00:00:00,1598898600.0,16375.0,17050.0,15539.95,16486.95,215787.0
2020-10-01,00:00:00,1601490600.0,16470.0,16595.0,15125.0,15298.15,161742.0
2020-11-02,00:00:00,1604255400.0,15300.0,16050.0,15050.0,15399.05,195392.0
2020-12-01,00:00:00,1606761000.0,15425.0,16699.9,15133.05,15769.1,430213.0
2021-01-01,00:00:00,1609439400.0,15800.0,15862.9,14100.0,14222.05,461238.0
2021-02-01,00:00:00,1612117800.0,14358.85,14995.0,13959.8,14389.45,437867.0
2021-03-01,00:00:00,1614537000.0,14450.0,15267.8,14250.0,14983.3,265296.0
2021-04-01,00:00:00,1617215400.0,15000.0,15400.0,14586.05,15151.75,237544.0
2021-05-03,00:00:00,1619980200.0,15150.0,16400.0,15003.0,16029.05,287301.0
2021-06-01,00:00:00,1622485800.0,16057.85,16910.0,15832.0,16808.9,414596.0
2021-07-01,00:00:00,1625077800.0,16825.35,19244.7,16650.0,19012.75,285769.0
2021-08-02,00:00:00,1627842600.0,19000.0,19994.7,17355.05,19272.1,360819.0
2021-09-01,00:00:00,1630434600.0,19400.0,21870.0,19201.0,20517.8,435646.0
2021-10-01,00:00:00,1633026600.0,20499.5,23934.45,19700.0,20049.4,664468.0
2021-11-01,00:00:00,1635705000.0,20025.0,20483.6,19000.0,19087.25,229592.0
2021-12-01,00:00:00,1638297000.0,19100.2,19604.5,17681.65,19485.65,259286.0
2022-01-03,00:00:00,1641148200.0,19550.0,19620.0,15951.05,16079.75,475778.0
2022-02-01,00:00:00,1643653800.0,16200.0,17774.95,15514.0,17556.5,669346.0
