Date,Time,Timestamp,Open,High,Low,Close,Volume
2026-05-26,09:15:00,1779767100,590.6,598.35,590.6,598.35,41886
2026-05-26,09:20:00,1779767400,597.5,599.4,595.95,597.05,85529
2026-05-26,09:25:00,1779767700,596.7,597.2,595.45,596.7,101532
2026-05-26,09:30:00,1779768000,596.3,597.5,595.5,595.65,115394
2026-05-26,09:35:00,1779768300,595.45,599.3,595.05,598.8,151484
2026-05-26,09:40:00,1779768600,598.75,599.3,597.4,597.55,191763
2026-05-26,09:45:00,1779768900,597.6,598,596.9,597,198338
2026-05-26,09:50:00,1779769200,597.85,599.55,597.55,599.2,210998
2026-05-26,09:55:00,1779769500,599.4,600.7,597.8,599.1,232047
2026-05-26,10:00:00,1779769800,599.5,599.5,598.5,599.15,242478
2026-05-26,10:05:00,1779770100,599.75,602.2,599.35,599.35,280795
2026-05-26,10:10:00,1779770400,598.85,599.5,598.3,598.95,292737
2026-05-26,10:15:00,1779770700,599.4,600.05,598.75,599.15,402074
2026-05-26,10:20:00,1779771000,599.55,599.9,598.65,599,407141
2026-05-26,10:25:00,1779771300,598.8,599,598.2,598.5,409492
2026-05-26,10:30:00,1779771600,598.75,599,598.35,598.45,416006
2026-05-26,10:35:00,1779771900,598.25,599.15,598.25,598.75,421189
2026-05-26,10:40:00,1779772200,598.55,599.8,597.25,599.15,446154
2026-05-26,10:45:00,1779772500,598.6,600.7,598.1,600.25,464709
2026-05-26,10:50:00,1779772800,600.5,604.05,600.25,603,515512
2026-05-26,10:55:00,1779773100,602.6,603.35,602,602.45,529808
2026-05-26,11:00:00,1779773400,602.2,602.95,600,600.5,550824
2026-05-26,11:05:00,1779773700,600.45,601.6,600.45,601.2,557641
2026-05-26,11:10:00,1779774000,600.85,601.15,600.2,600.25,560536
2026-05-26,11:15:00,1779774300,600.45,601,600.45,600.7,562348
2026-05-26,11:20:00,1779774600,600.75,601.3,600.6,600.6,569762
2026-05-26,11:25:00,1779774900,600.4,600.8,600.2,600.45,573521
2026-05-26,11:30:00,1779775200,600.35,601.35,600.2,600.65,581702
2026-05-26,11:35:00,1779775500,601,602,600.45,601.7,593095
2026-05-26,11:40:00,1779775800,601.7,602.65,601.1,602.35,625709
2026-05-26,11:45:00,1779776100,602.2,602.5,601.15,601.2,632132
2026-05-26,11:50:00,1779776400,601.15,601.95,600.8,601.5,644970
2026-05-26,11:55:00,1779776700,601.45,601.75,601,601.05,656957
2026-05-26,12:00:00,1779777000,601.1,601.4,600.85,601.05,660228
2026-05-26,12:05:00,1779777300,601.1,602.05,601,601.6,673067
2026-05-26,12:10:00,1779777600,601.55,602.5,601.35,602,695112
2026-05-26,12:15:00,1779777900,601.9,603.45,601.5,602.8,705079
2026-05-26,12:20:00,1779778200,602.95,602.95,601.5,601.5,719151
2026-05-26,12:25:00,1779778500,601.35,601.35,600.2,600.5,738361
2026-05-26,12:30:00,1779778800,600.75,601.45,600.5,600.75,756856
2026-05-26,12:35:00,1779779100,600.55,601.15,600.4,600.6,771136
2026-05-26,12:40:00,1779779400,601,601,600.4,600.5,774174
